model_name,test_category,root_type,sub_type,count,error_type,original_model_name,model_type,test_category_count
GPT-4-0613 (FC),ast_java,Value Error, Wrong String Value,2,Value Error: Wrong String Value,gpt-4-0613-FC,FC,100.0
GPT-4-0613 (FC),ast_js,Function Parsing Error, Decoding Failure,49,Function Parsing Error: Decoding Failure,gpt-4-0613-FC,FC,100.0
Command-R-Plus (FC) (Optimized),exec_multiple,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,command-r-plus-FC-optimized,FC,50.0
Command-R-Plus (FC) (Optimized),exec_multiple,Value Error, Execution Result Count,1,Value Error: Execution Result Count,command-r-plus-FC-optimized,FC,50.0
Command-R-Plus (FC) (Optimized),ast_parallel,Parallel Function Error, No Match Found,16,Parallel Function Error: No Match Found,command-r-plus-FC-optimized,FC,200.0
Command-R-Plus (FC) (Optimized),ast_parallel,Parallel Function Error, Unexpected Function Count,9,Parallel Function Error: Unexpected Function Count,command-r-plus-FC-optimized,FC,200.0
Command-R-Plus (FC) (Optimized),exec_simple,Executable Function Error (Non REST), Runtime Execution Error,1,Executable Function Error (Non REST): Runtime Execution Error,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,87,Relevance Error: Succeeded with Irrelevant Func Doc,command-r-plus-FC-optimized,FC,240.0
Command-R-Plus (FC) (Optimized),exec_parallel_multiple,Value Error, Execution Result Count,2,Value Error: Execution Result Count,command-r-plus-FC-optimized,FC,40.0
Command-R-Plus (FC) (Optimized),exec_parallel,Function Parsing Error, Incorrect Parsing Output Format,1,Function Parsing Error: Incorrect Parsing Output Format,command-r-plus-FC-optimized,FC,50.0
Command-R-Plus (FC) (Optimized),exec_parallel,Value Error, Execution Result Count,5,Value Error: Execution Result Count,command-r-plus-FC-optimized,FC,50.0
Command-R-Plus (FC) (Optimized),ast_multiple,Parallel Function Error, No Match Found,17,Parallel Function Error: No Match Found,command-r-plus-FC-optimized,FC,200.0
Command-R-Plus (FC) (Optimized),ast_multiple,Parallel Function Error, Unexpected Function Count,1,Parallel Function Error: Unexpected Function Count,command-r-plus-FC-optimized,FC,200.0
Command-R-Plus (FC) (Optimized),ast_parallel_multiple,Parallel Function Error, No Match Found,54,Parallel Function Error: No Match Found,command-r-plus-FC-optimized,FC,200.0
Command-R-Plus (FC) (Optimized),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,6,Parallel Function Error: Unexpected Function Count,command-r-plus-FC-optimized,FC,200.0
Command-R-Plus (FC) (Optimized),exec_rest,Executable Error (REST), Response Format Error,8,Executable Error (REST): Response Format Error,command-r-plus-FC-optimized,FC,70.0
Command-R-Plus (FC) (Optimized),exec_rest,Executable Function Error (REST), Incorrect HTTP Status Code,11,Executable Function Error (REST): Incorrect HTTP Status Code,command-r-plus-FC-optimized,FC,70.0
Command-R-Plus (FC) (Optimized),exec_rest,Executable Function Error (REST), Incorrect Response Key,2,Executable Function Error (REST): Incorrect Response Key,command-r-plus-FC-optimized,FC,70.0
Command-R-Plus (FC) (Optimized),exec_rest,Executable Function Error (REST), Runtime Execution Error,6,Executable Function Error (REST): Runtime Execution Error,command-r-plus-FC-optimized,FC,70.0
Command-R-Plus (FC) (Optimized),ast_simple,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,command-r-plus-FC-optimized,FC,400.0
Command-R-Plus (FC) (Optimized),ast_simple,Simple Function Error, Missing Optional Parameter,1,Simple Function Error: Missing Optional Parameter,command-r-plus-FC-optimized,FC,400.0
Command-R-Plus (FC) (Optimized),ast_simple,Simple Function Error, Unexpected Argument Count,1,Simple Function Error: Unexpected Argument Count,command-r-plus-FC-optimized,FC,400.0
Command-R-Plus (FC) (Optimized),ast_simple,Type Error, Composite Type Mismatch,5,Type Error: Composite Type Mismatch,command-r-plus-FC-optimized,FC,400.0
Command-R-Plus (FC) (Optimized),ast_simple,Type Error, Primitive Type Mismatch,12,Type Error: Primitive Type Mismatch,command-r-plus-FC-optimized,FC,400.0
Command-R-Plus (FC) (Optimized),ast_simple,Value Error, Invalid Dictionary Items,1,Value Error: Invalid Dictionary Items,command-r-plus-FC-optimized,FC,400.0
Command-R-Plus (FC) (Optimized),ast_simple,Value Error, Invalid List/Tuple Format,3,Value Error: Invalid List/Tuple Format,command-r-plus-FC-optimized,FC,400.0
Command-R-Plus (FC) (Optimized),ast_simple,Value Error, Wrong String Value,13,Value Error: Wrong String Value,command-r-plus-FC-optimized,FC,400.0
Command-R-Plus (FC) (Optimized),ast_simple,Value Error, Wrong int/float/bool/variable Value,6,Value Error: Wrong int/float/bool/variable Value,command-r-plus-FC-optimized,FC,400.0
Command-R-Plus (FC) (Optimized),ast_java,Type Error, Primitive Type Mismatch,30,Type Error: Primitive Type Mismatch,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),ast_java,Value Error, Wrong String Value,18,Value Error: Wrong String Value,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),ast_java,Value Error, Wrong int/float/bool/variable Value,6,Value Error: Wrong int/float/bool/variable Value,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),ast_js,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),ast_js,Simple Function Error, Missing Required Parameter,1,Simple Function Error: Missing Required Parameter,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),ast_js,Simple Function Error, Unexpected Parameter Encountered,2,Simple Function Error: Unexpected Parameter Encountered,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),ast_js,Type Error, Composite Type Mismatch,1,Type Error: Composite Type Mismatch,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),ast_js,Type Error, Primitive Type Mismatch,6,Type Error: Primitive Type Mismatch,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),ast_js,Value Error, Invalid Dictionary Items,1,Value Error: Invalid Dictionary Items,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),ast_js,Value Error, Invalid Dictionary Key,1,Value Error: Invalid Dictionary Key,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),ast_js,Value Error, Invalid List/Tuple Format,1,Value Error: Invalid List/Tuple Format,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),ast_js,Value Error, Wrong String Value,4,Value Error: Wrong String Value,command-r-plus-FC-optimized,FC,100.0
Command-R-Plus (FC) (Optimized),ast_js,Value Error, Wrong int/float/bool/variable Value,2,Value Error: Wrong int/float/bool/variable Value,command-r-plus-FC-optimized,FC,100.0
Functionary-Small-v2.4 (FC),exec_multiple,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,meetkai_functionary-small-v2.4-FC,FC,50.0
Functionary-Small-v2.4 (FC),exec_multiple,Function Parsing Error, Incorrect Parsing Output Format,3,Function Parsing Error: Incorrect Parsing Output Format,meetkai_functionary-small-v2.4-FC,FC,50.0
Functionary-Small-v2.4 (FC),ast_parallel,Parallel Function Error, No Match Found,23,Parallel Function Error: No Match Found,meetkai_functionary-small-v2.4-FC,FC,200.0
Functionary-Small-v2.4 (FC),ast_parallel,Parallel Function Error, Unexpected Function Count,13,Parallel Function Error: Unexpected Function Count,meetkai_functionary-small-v2.4-FC,FC,200.0
Functionary-Small-v2.4 (FC),exec_simple,Executable Function Error (Non REST), Incorrect Execution Result,1,Executable Function Error (Non REST): Incorrect Execution Result,meetkai_functionary-small-v2.4-FC,FC,100.0
Functionary-Small-v2.4 (FC),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,77,Relevance Error: Succeeded with Irrelevant Func Doc,meetkai_functionary-small-v2.4-FC,FC,240.0
Functionary-Small-v2.4 (FC),exec_parallel_multiple,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,meetkai_functionary-small-v2.4-FC,FC,40.0
Functionary-Small-v2.4 (FC),exec_parallel_multiple,Value Error, Execution Result Count,3,Value Error: Execution Result Count,meetkai_functionary-small-v2.4-FC,FC,40.0
Functionary-Small-v2.4 (FC),exec_parallel,Value Error, Execution Result Count,1,Value Error: Execution Result Count,meetkai_functionary-small-v2.4-FC,FC,50.0
Functionary-Small-v2.4 (FC),ast_multiple,Parallel Function Error, No Match Found,17,Parallel Function Error: No Match Found,meetkai_functionary-small-v2.4-FC,FC,200.0
Functionary-Small-v2.4 (FC),ast_multiple,Parallel Function Error, Unexpected Function Count,6,Parallel Function Error: Unexpected Function Count,meetkai_functionary-small-v2.4-FC,FC,200.0
Functionary-Small-v2.4 (FC),ast_parallel_multiple,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,meetkai_functionary-small-v2.4-FC,FC,200.0
Functionary-Small-v2.4 (FC),ast_parallel_multiple,Parallel Function Error, No Match Found,47,Parallel Function Error: No Match Found,meetkai_functionary-small-v2.4-FC,FC,200.0
Functionary-Small-v2.4 (FC),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,12,Parallel Function Error: Unexpected Function Count,meetkai_functionary-small-v2.4-FC,FC,200.0
Functionary-Small-v2.4 (FC),exec_rest,Executable Function Error (REST), Incorrect HTTP Status Code,5,Executable Function Error (REST): Incorrect HTTP Status Code,meetkai_functionary-small-v2.4-FC,FC,70.0
Functionary-Small-v2.4 (FC),exec_rest,Executable Function Error (REST), Incorrect Response Key,1,Executable Function Error (REST): Incorrect Response Key,meetkai_functionary-small-v2.4-FC,FC,70.0
Functionary-Small-v2.4 (FC),exec_rest,Executable Function Error (REST), Runtime Execution Error,12,Executable Function Error (REST): Runtime Execution Error,meetkai_functionary-small-v2.4-FC,FC,70.0
Functionary-Small-v2.4 (FC),exec_rest,Function Parsing Error, Incorrect REST Parsing Output Format,15,Function Parsing Error: Incorrect REST Parsing Output Format,meetkai_functionary-small-v2.4-FC,FC,70.0
Functionary-Small-v2.4 (FC),ast_simple,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,meetkai_functionary-small-v2.4-FC,FC,400.0
Functionary-Small-v2.4 (FC),ast_simple,Simple Function Error, Missing Optional Parameter,2,Simple Function Error: Missing Optional Parameter,meetkai_functionary-small-v2.4-FC,FC,400.0
Functionary-Small-v2.4 (FC),ast_simple,Simple Function Error, Unexpected Argument Count,1,Simple Function Error: Unexpected Argument Count,meetkai_functionary-small-v2.4-FC,FC,400.0
Functionary-Small-v2.4 (FC),ast_simple,Type Error, Composite Type Mismatch,4,Type Error: Composite Type Mismatch,meetkai_functionary-small-v2.4-FC,FC,400.0
Functionary-Small-v2.4 (FC),ast_simple,Type Error, Primitive Type Mismatch,3,Type Error: Primitive Type Mismatch,meetkai_functionary-small-v2.4-FC,FC,400.0
Functionary-Small-v2.4 (FC),ast_simple,Value Error, Invalid List/Tuple Format,5,Value Error: Invalid List/Tuple Format,meetkai_functionary-small-v2.4-FC,FC,400.0
Functionary-Small-v2.4 (FC),ast_simple,Value Error, Wrong String Value,10,Value Error: Wrong String Value,meetkai_functionary-small-v2.4-FC,FC,400.0
Functionary-Small-v2.4 (FC),ast_simple,Value Error, Wrong int/float/bool/variable Value,6,Value Error: Wrong int/float/bool/variable Value,meetkai_functionary-small-v2.4-FC,FC,400.0
Functionary-Small-v2.4 (FC),ast_java,Simple Function Error, Incorrect Function Name,1,Simple Function Error: Incorrect Function Name,meetkai_functionary-small-v2.4-FC,FC,100.0
Functionary-Small-v2.4 (FC),ast_java,Simple Function Error, Unexpected Argument Count,9,Simple Function Error: Unexpected Argument Count,meetkai_functionary-small-v2.4-FC,FC,100.0
Functionary-Small-v2.4 (FC),ast_java,Type Error, Primitive Type Mismatch,16,Type Error: Primitive Type Mismatch,meetkai_functionary-small-v2.4-FC,FC,100.0
Functionary-Small-v2.4 (FC),ast_java,Value Error, Wrong String Value,13,Value Error: Wrong String Value,meetkai_functionary-small-v2.4-FC,FC,100.0
Functionary-Small-v2.4 (FC),ast_java,Value Error, Wrong int/float/bool/variable Value,5,Value Error: Wrong int/float/bool/variable Value,meetkai_functionary-small-v2.4-FC,FC,100.0
Functionary-Small-v2.4 (FC),ast_js,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,meetkai_functionary-small-v2.4-FC,FC,100.0
Functionary-Small-v2.4 (FC),ast_js,Simple Function Error, Missing Optional Parameter,1,Simple Function Error: Missing Optional Parameter,meetkai_functionary-small-v2.4-FC,FC,100.0
Functionary-Small-v2.4 (FC),ast_js,Simple Function Error, Unexpected Argument Count,6,Simple Function Error: Unexpected Argument Count,meetkai_functionary-small-v2.4-FC,FC,100.0
Functionary-Small-v2.4 (FC),ast_js,Simple Function Error, Unexpected Parameter Encountered,1,Simple Function Error: Unexpected Parameter Encountered,meetkai_functionary-small-v2.4-FC,FC,100.0
Functionary-Small-v2.4 (FC),ast_js,Type Error, Primitive Type Mismatch,7,Type Error: Primitive Type Mismatch,meetkai_functionary-small-v2.4-FC,FC,100.0
Functionary-Small-v2.4 (FC),ast_js,Value Error, Invalid Dictionary Value,2,Value Error: Invalid Dictionary Value,meetkai_functionary-small-v2.4-FC,FC,100.0
Functionary-Small-v2.4 (FC),ast_js,Value Error, Wrong String Value,2,Value Error: Wrong String Value,meetkai_functionary-small-v2.4-FC,FC,100.0
GPT-4-turbo-2024-04-09 (Prompt),exec_multiple,Value Error, Execution Result Count,1,Value Error: Execution Result Count,gpt-4-turbo-2024-04-09,Prompt,50.0
GPT-4-turbo-2024-04-09 (Prompt),ast_parallel,Parallel Function Error, No Match Found,12,Parallel Function Error: No Match Found,gpt-4-turbo-2024-04-09,Prompt,200.0
GPT-4-turbo-2024-04-09 (Prompt),ast_parallel,Parallel Function Error, Unexpected Function Count,8,Parallel Function Error: Unexpected Function Count,gpt-4-turbo-2024-04-09,Prompt,200.0
GPT-4-turbo-2024-04-09 (Prompt),exec_simple,Executable Function Error (Non REST), Incorrect Execution Result,1,Executable Function Error (Non REST): Incorrect Execution Result,gpt-4-turbo-2024-04-09,Prompt,100.0
GPT-4-turbo-2024-04-09 (Prompt),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,90,Relevance Error: Succeeded with Irrelevant Func Doc,gpt-4-turbo-2024-04-09,Prompt,240.0
GPT-4-turbo-2024-04-09 (Prompt),exec_parallel_multiple,Value Error, Execution Result Count,2,Value Error: Execution Result Count,gpt-4-turbo-2024-04-09,Prompt,40.0
GPT-4-turbo-2024-04-09 (Prompt),exec_parallel,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,gpt-4-turbo-2024-04-09,Prompt,50.0
GPT-4-turbo-2024-04-09 (Prompt),exec_parallel,Value Error, Execution Result Count,4,Value Error: Execution Result Count,gpt-4-turbo-2024-04-09,Prompt,50.0
GPT-4-turbo-2024-04-09 (Prompt),ast_multiple,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,gpt-4-turbo-2024-04-09,Prompt,200.0
GPT-4-turbo-2024-04-09 (Prompt),ast_multiple,Parallel Function Error, No Match Found,7,Parallel Function Error: No Match Found,gpt-4-turbo-2024-04-09,Prompt,200.0
GPT-4-turbo-2024-04-09 (Prompt),ast_multiple,Parallel Function Error, Unexpected Function Count,2,Parallel Function Error: Unexpected Function Count,gpt-4-turbo-2024-04-09,Prompt,200.0
GPT-4-turbo-2024-04-09 (Prompt),ast_parallel_multiple,Parallel Function Error, No Match Found,41,Parallel Function Error: No Match Found,gpt-4-turbo-2024-04-09,Prompt,200.0
GPT-4-turbo-2024-04-09 (Prompt),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,4,Parallel Function Error: Unexpected Function Count,gpt-4-turbo-2024-04-09,Prompt,200.0
GPT-4-turbo-2024-04-09 (Prompt),exec_rest,Executable Function Error (REST), Incorrect HTTP Status Code,1,Executable Function Error (REST): Incorrect HTTP Status Code,gpt-4-turbo-2024-04-09,Prompt,70.0
GPT-4-turbo-2024-04-09 (Prompt),ast_simple,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,gpt-4-turbo-2024-04-09,Prompt,400.0
GPT-4-turbo-2024-04-09 (Prompt),ast_simple,Simple Function Error, Missing Optional Parameter,5,Simple Function Error: Missing Optional Parameter,gpt-4-turbo-2024-04-09,Prompt,400.0
GPT-4-turbo-2024-04-09 (Prompt),ast_simple,Simple Function Error, Missing Required Parameter,1,Simple Function Error: Missing Required Parameter,gpt-4-turbo-2024-04-09,Prompt,400.0
GPT-4-turbo-2024-04-09 (Prompt),ast_simple,Simple Function Error, Unexpected Argument Count,1,Simple Function Error: Unexpected Argument Count,gpt-4-turbo-2024-04-09,Prompt,400.0
GPT-4-turbo-2024-04-09 (Prompt),ast_simple,Type Error, Composite Type Mismatch,3,Type Error: Composite Type Mismatch,gpt-4-turbo-2024-04-09,Prompt,400.0
GPT-4-turbo-2024-04-09 (Prompt),ast_simple,Type Error, Primitive Type Mismatch,3,Type Error: Primitive Type Mismatch,gpt-4-turbo-2024-04-09,Prompt,400.0
GPT-4-turbo-2024-04-09 (Prompt),ast_simple,Value Error, Invalid List/Tuple Format,3,Value Error: Invalid List/Tuple Format,gpt-4-turbo-2024-04-09,Prompt,400.0
GPT-4-turbo-2024-04-09 (Prompt),ast_simple,Value Error, Wrong String Value,4,Value Error: Wrong String Value,gpt-4-turbo-2024-04-09,Prompt,400.0
GPT-4-turbo-2024-04-09 (Prompt),ast_simple,Value Error, Wrong int/float/bool/variable Value,4,Value Error: Wrong int/float/bool/variable Value,gpt-4-turbo-2024-04-09,Prompt,400.0
GPT-4-turbo-2024-04-09 (Prompt),ast_java,Function Parsing Error, Decoding Failure,20,Function Parsing Error: Decoding Failure,gpt-4-turbo-2024-04-09,Prompt,100.0
GPT-4-turbo-2024-04-09 (Prompt),ast_java,Type Error, Primitive Type Mismatch,12,Type Error: Primitive Type Mismatch,gpt-4-turbo-2024-04-09,Prompt,100.0
GPT-4-turbo-2024-04-09 (Prompt),ast_java,Value Error, Wrong String Value,6,Value Error: Wrong String Value,gpt-4-turbo-2024-04-09,Prompt,100.0
GPT-4-turbo-2024-04-09 (Prompt),ast_java,Value Error, Wrong int/float/bool/variable Value,2,Value Error: Wrong int/float/bool/variable Value,gpt-4-turbo-2024-04-09,Prompt,100.0
GPT-4-turbo-2024-04-09 (Prompt),ast_js,Type Error, Composite Type Mismatch,1,Type Error: Composite Type Mismatch,gpt-4-turbo-2024-04-09,Prompt,100.0
GPT-4-turbo-2024-04-09 (Prompt),ast_js,Type Error, Primitive Type Mismatch,3,Type Error: Primitive Type Mismatch,gpt-4-turbo-2024-04-09,Prompt,100.0
GPT-4-turbo-2024-04-09 (Prompt),ast_js,Value Error, Invalid Dictionary Value,1,Value Error: Invalid Dictionary Value,gpt-4-turbo-2024-04-09,Prompt,100.0
GPT-4-turbo-2024-04-09 (Prompt),ast_js,Value Error, Invalid List/Tuple Format,1,Value Error: Invalid List/Tuple Format,gpt-4-turbo-2024-04-09,Prompt,100.0
GPT-4-turbo-2024-04-09 (Prompt),ast_js,Value Error, Wrong String Value,4,Value Error: Wrong String Value,gpt-4-turbo-2024-04-09,Prompt,100.0
